created_at,tweet_id,full_text,airline,quote_count,reply_count,retweet_count,favorite_count,lang,username,tweet_url,token,label_score,label
Tue Oct 31 22:17:08 +0000 2023,"1,72E+23",aneh ya citilink halim utk check in counter counter ambil hp browsing utk check in online hp its weird and an invasion to my privacy,Citilink,0,0,1,0,in,harzyRI,https://twitter.com/harzyRI/status/1719478638804906140,"['aneh', 'ya', 'citilink', 'halim', 'utk', 'check', 'in', 'counter', 'counter', 'ambil', 'hp', 'browsing', 'utk', 'check', 'in', 'online', 'hp', 'its', 'weird', 'and', 'an', 'invasion', 'to', 'my', 'privacy']",1,positif
Tue Oct 31 14:55:05 +0000 2023,"1,72E+23",kemarin tuh emang gue bejo aja begimana yah pas smtown dapet garuda pp garuda pelita pake citilink pp udah juta,Citilink,0,0,0,0,in,ClaireBearStory,https://twitter.com/ClaireBearStory/status/1719367392730468540,"['kemarin', 'tuh', 'emang', 'gue', 'bejo', 'aja', 'begimana', 'yah', 'pas', 'smtown', 'dapet', 'garuda', 'pp', 'garuda', 'pelita', 'pake', 'citilink', 'pp', 'udah', 'juta']",10,positif
Tue Oct 31 13:39:44 +0000 2023,"1,72E+23",kalo maskapai grup batik citilink darurat reading comprehension ga,Citilink,0,0,0,0,in,rumi_dj,https://twitter.com/rumi_dj/status/1719348430492074038,"['kalo', 'maskapai', 'grup', 'batik', 'citilink', 'darurat', 'reading', 'comprehension', 'ga']",-4,negatif
Tue Oct 31 13:31:48 +0000 2023,"1,72E+23",ya penerbangan halim adisucipto citilink aja,Citilink,0,0,0,0,in,ppiyakkie,https://twitter.com/ppiyakkie/status/1719346436247298428,"['ya', 'penerbangan', 'halim', 'adisucipto', 'citilink', 'aja']",5,positif
Tue Oct 31 12:18:59 +0000 2023,"1,72E+23",refund ituu tiketnya trs beli citilink tau gaaa pas sampe smg si batik nyampe dipindah around jam gadapet notif reschedule nyaaa,Citilink,0,1,0,0,in,pratistaas,https://twitter.com/pratistaas/status/1719328107965075513,"['refund', 'ituu', 'tiketnya', 'trs', 'beli', 'citilink', 'tau', 'gaaa', 'pas', 'sampe', 'smg', 'si', 'batik', 'nyampe', 'dipindah', 'around', 'jam', 'gadapet', 'notif', 'reschedule', 'nyaaa']",-2,negatif
Tue Oct 31 09:01:41 +0000 2023,"1,72E+23",pesawat hijau yg kulihat citilink ya ku pegadaian,Citilink,0,0,0,0,in,_hrphy,https://twitter.com/_hrphy/status/1719278457144889529,"['pesawat', 'hijau', 'yg', 'kulihat', 'citilink', 'ya', 'ku', 'pegadaian']",4,positif
Tue Oct 31 07:16:10 +0000 2023,"1,72E+23",mending bayar mahal dikit citilink garuda gasiii,Citilink,0,1,0,0,in,pratistaas,https://twitter.com/pratistaas/status/1719251904797306983,"['mending', 'bayar', 'mahal', 'dikit', 'citilink', 'garuda', 'gasiii']",-6,negatif
Tue Oct 31 06:09:06 +0000 2023,"1,72E+23",citilink on the road mendarat perdana semarang,Citilink,0,0,0,1,in,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1719235024934064309,"['citilink', 'on', 'the', 'road', 'mendarat', 'perdana', 'semarang']",-3,negatif
Tue Oct 31 05:32:09 +0000 2023,"1,72E+23",citilink,Citilink,0,0,0,2,en,mariovrp,https://twitter.com/mariovrp/status/1719225727466484043,['citilink'],0,netral
Tue Oct 31 04:27:22 +0000 2023,"1,72E+23",pantun citilink lahh yg balikpapan,Citilink,0,0,0,0,in,jonathanarvve,https://twitter.com/jonathanarvve/status/1719209421379956754,"['pantun', 'citilink', 'lahh', 'yg', 'balikpapan']",0,netral
Tue Oct 31 03:54:53 +0000 2023,"1,72E+23",citilink keturunannya singa batik wingsair dkk,Citilink,0,1,0,4,in,Moshe_1853,https://twitter.com/Moshe_1853/status/1719201248187236750,"['citilink', 'keturunannya', 'singa', 'batik', 'wingsair', 'dkk']",0,netral
Tue Oct 31 03:51:56 +0000 2023,"1,72E+22",reschedule pemberangkatan gimana ya,Citilink,0,0,0,0,in,AuliaAm35592531,https://twitter.com/AuliaAm35592531/status/1719200507636683212,"['reschedule', 'pemberangkatan', 'gimana', 'ya']",4,positif
Tue Oct 31 03:43:26 +0000 2023,"1,72E+23",citilink,Citilink,0,0,0,1,en,ArifPetaniKopi,https://twitter.com/ArifPetaniKopi/status/1719198367518245064,['citilink'],0,netral
Tue Oct 31 02:22:06 +0000 2023,"1,72E+23",garuda ceo looks to expedite citilink pelita merger,Citilink,0,0,0,1,pt,chaviation,https://twitter.com/chaviation/status/1719177899180462549,"['garuda', 'ceo', 'looks', 'to', 'expedite', 'citilink', 'pelita', 'merger']",5,positif
Mon Oct 30 22:56:32 +0000 2023,"1,72E+23",hai petugas pengawasan lini cargo bandara udara mutiara sis al jufri kedatangan batik air citilink jakarta,Citilink,0,0,1,6,in,BKIPMPalu,https://twitter.com/BKIPMPalu/status/1719126168052654565,"['hai', 'petugas', 'pengawasan', 'lini', 'cargo', 'bandara', 'udara', 'mutiara', 'sis', 'al', 'jufri', 'kedatangan', 'batik', 'air', 'citilink', 'jakarta']",-1,negatif
Mon Oct 30 18:11:28 +0000 2023,"1,72E+23",kemaren terbang malang liat harga murah jt citilink one way mutusin turun surabaya aja pake pelita pp jt surabaya malang jaraknya gak tarifnya beda,Citilink,0,0,0,0,in,rizalhim2,https://twitter.com/rizalhim2/status/1719054425397031246,"['kemaren', 'terbang', 'malang', 'liat', 'harga', 'murah', 'jt', 'citilink', 'one', 'way', 'mutusin', 'turun', 'surabaya', 'aja', 'pake', 'pelita', 'pp', 'jt', 'surabaya', 'malang', 'jaraknya', 'gak', 'tarifnya', 'beda']",-6,negatif
Mon Oct 30 15:48:16 +0000 2023,"1,72E+23",allah tiket pesawat tuh beneran bikin ngelus dada masak smg cgk juta njir inget banget jakarta citilink ribu juta bayangin batik air citilink garuda plek regone bener bener kartel pesawat ampun deh,Citilink,0,3,0,1,in,BambangSupratn1,https://twitter.com/BambangSupratn1/status/1719018390818603288,"['allah', 'tiket', 'pesawat', 'tuh', 'beneran', 'bikin', 'ngelus', 'dada', 'masak', 'smg', 'cgk', 'juta', 'njir', 'inget', 'banget', 'jakarta', 'citilink', 'ribu', 'juta', 'bayangin', 'batik', 'air', 'citilink', 'garuda', 'plek', 'regone', 'bener', 'bener', 'kartel', 'pesawat', 'ampun', 'deh']",5,positif
Mon Oct 30 15:25:24 +0000 2023,"1,72E+23",air asia citilink pelita air batik air klo garuda mostly pakai boeing a pakai airbus,Citilink,0,0,0,1,in,janpiterjan,https://twitter.com/janpiterjan/status/1719012636153811208,"['air', 'asia', 'citilink', 'pelita', 'air', 'batik', 'air', 'klo', 'garuda', 'mostly', 'pakai', 'boeing', 'a', 'pakai', 'airbus']",-1,negatif
Mon Oct 30 15:07:08 +0000 2023,"1,72E+23",citilink on the road hadir semarang seru seruan bareng masyarakat,Citilink,0,0,0,0,in,jpnncom,https://twitter.com/jpnncom/status/1719008035828617556,"['citilink', 'on', 'the', 'road', 'hadir', 'semarang', 'seru', 'seruan', 'bareng', 'masyarakat']",-1,negatif
Mon Oct 30 13:10:11 +0000 2023,"1,72E+23",citilink pantunnya ga ditranslate english kesian orang asing nebak,Citilink,0,0,0,0,in,PickSyam,https://twitter.com/PickSyam/status/1718978606238761197,"['citilink', 'pantunnya', 'ga', 'ditranslate', 'english', 'kesian', 'orang', 'asing', 'nebak']",-3,negatif
Mon Oct 30 12:45:16 +0000 2023,"1,72E+23",citilink masyarakatdengan menghadirkan citilink on the road semarang solo yogyakarta,Citilink,0,0,0,1,in,Beritasatu,https://twitter.com/Beritasatu/status/1718972335129276848,"['citilink', 'masyarakatdengan', 'menghadirkan', 'citilink', 'on', 'the', 'road', 'semarang', 'solo', 'yogyakarta']",2,positif
Mon Oct 30 11:52:06 +0000 2023,"1,72E+23",tim pantun citilink,Citilink,0,0,0,0,in,wibowodwicahyo,https://twitter.com/wibowodwicahyo/status/1718958956037718058,"['tim', 'pantun', 'citilink']",-4,negatif
Mon Oct 30 11:44:50 +0000 2023,"1,72E+23",pelayanan tetep citilink sih gpp dipantunin,Citilink,0,0,0,0,in,rrsccse,https://twitter.com/rrsccse/status/1718957125941198970,"['pelayanan', 'tetep', 'citilink', 'sih', 'gpp', 'dipantunin']",3,positif
Mon Oct 30 10:58:13 +0000 2023,"1,72E+23",lampaui tba penerapan harga tiket citilink wings air diduga langgar,Citilink,0,1,0,1,in,Dewaaaa17,https://twitter.com/Dewaaaa17/status/1718945397086068861,"['lampaui', 'tba', 'penerapan', 'harga', 'tiket', 'citilink', 'wings', 'air', 'diduga', 'langgar']",2,positif
Mon Oct 30 10:25:05 +0000 2023,"1,72E+23",yg ngerasain citilink sebelah beli pop mie kuah soto,Citilink,0,0,0,0,in,GsPiazon,https://twitter.com/GsPiazon/status/1718937059640143872,"['yg', 'ngerasain', 'citilink', 'sebelah', 'beli', 'pop', 'mie', 'kuah', 'soto']",-1,negatif
Mon Oct 30 09:47:50 +0000 2023,"1,72E+23",tim ga suka keramaian gini pilih citilink aja,Citilink,0,0,0,0,in,Ghisyaqeela,https://twitter.com/Ghisyaqeela/status/1718927683978182763,"['tim', 'ga', 'suka', 'keramaian', 'gini', 'pilih', 'citilink', 'aja']",-3,negatif
Mon Oct 30 08:39:43 +0000 2023,"1,72E+22",flight bandung medan adakan kertajati fully operational,Citilink,0,0,0,0,in,tesatazkia,https://twitter.com/tesatazkia/status/1718910539676762536,"['flight', 'bandung', 'medan', 'adakan', 'kertajati', 'fully', 'operational']",-1,negatif
Mon Oct 30 08:19:10 +0000 2023,"1,72E+22",walach ac pesawat kagak nyala gws lu maskapai ijo,Citilink,0,0,0,1,in,sitikusminiis,https://twitter.com/sitikusminiis/status/1718905371077832921,"['walach', 'ac', 'pesawat', 'kagak', 'nyala', 'gws', 'lu', 'maskapai', 'ijo']",-1,negatif
Mon Oct 30 08:04:18 +0000 2023,"1,72E+23",tim pantun citilink kak,Citilink,0,0,0,0,in,sayangqamuaja_,https://twitter.com/sayangqamuaja_/status/1718901629972533274,"['tim', 'pantun', 'citilink', 'kak']",-4,negatif
Mon Oct 30 07:02:02 +0000 2023,"1,72E+23",tp citilink oke bgt sih service trs kenyamanan dll,Citilink,0,0,0,2,in,chillinbitj,https://twitter.com/chillinbitj/status/1718885959956300213,"['tp', 'citilink', 'oke', 'bgt', 'sih', 'service', 'trs', 'kenyamanan', 'dll']",6,positif
Mon Oct 30 06:35:45 +0000 2023,"1,72E+23",mending pantun citilink aja deh kalo pantun dibacakan tandanya lega udah berhasil landing selamat,Citilink,0,0,0,0,in,motoretronin,https://twitter.com/motoretronin/status/1718879345069195447,"['mending', 'pantun', 'citilink', 'aja', 'deh', 'kalo', 'pantun', 'dibacakan', 'tandanya', 'lega', 'udah', 'berhasil', 'landing', 'selamat']",6,positif
Mon Oct 30 06:32:53 +0000 2023,"1,72E+23",kl yg all airbus bs opsi citilink airasia pelita kl full service garuda skrg msh full ng utk nya batik campuran ng trans nusa campuran jg airbus comac lion indonesia unit max reg pk lrf kl ga salah,Citilink,0,0,0,0,in,riyanpo,https://twitter.com/riyanpo/status/1718878621543387563,"['kl', 'yg', 'all', 'airbus', 'bs', 'opsi', 'citilink', 'airasia', 'pelita', 'kl', 'full', 'service', 'garuda', 'skrg', 'msh', 'full', 'ng', 'utk', 'nya', 'batik', 'campuran', 'ng', 'trans', 'nusa', 'campuran', 'jg', 'airbus', 'comac', 'lion', 'indonesia', 'unit', 'max', 'reg', 'pk', 'lrf', 'kl', 'ga', 'salah']",-6,negatif
Mon Oct 30 06:12:32 +0000 2023,"1,72E+23",gw mening citilink deh dikasih pantun pas landing jd ngerasa udh aman mendarat airasia msh diatas trus nyanyi nyanyi serem ah gw terbang suka santai liat jendela berdoa,Citilink,0,0,0,0,in,lesta_lins,https://twitter.com/lesta_lins/status/1718873502831575400,"['gw', 'mening', 'citilink', 'deh', 'dikasih', 'pantun', 'pas', 'landing', 'jd', 'ngerasa', 'udh', 'aman', 'mendarat', 'airasia', 'msh', 'diatas', 'trus', 'nyanyi', 'nyanyi', 'serem', 'ah', 'gw', 'terbang', 'suka', 'santai', 'liat', 'jendela', 'berdoa']",3,positif
Mon Oct 30 06:02:26 +0000 2023,"1,72E+23",siang min penerbangan rute bandara purbalingga lombok,Citilink,0,0,0,0,in,med110102246,https://twitter.com/med110102246/status/1718870958382170345,"['siang', 'min', 'penerbangan', 'rute', 'bandara', 'purbalingga', 'lombok']",-2,negatif
Mon Oct 30 06:01:42 +0000 2023,"1,72E+23",eh iya kemarin citilink berpantun melulu,Citilink,0,0,0,0,in,imarmarwatih,https://twitter.com/imarmarwatih/status/1718870775351185836,"['eh', 'iya', 'kemarin', 'citilink', 'berpantun', 'melulu']",-3,negatif
Mon Oct 30 04:44:14 +0000 2023,"1,72E+23",liburan bali jadwal penerbangan bandara kertajati tujuan denpasar bali,Citilink,0,0,0,0,in,KbrPangandaran,https://twitter.com/KbrPangandaran/status/1718851280964362528,"['liburan', 'bali', 'jadwal', 'penerbangan', 'bandara', 'kertajati', 'tujuan', 'denpasar', 'bali']",3,positif
Mon Oct 30 04:42:40 +0000 2023,"1,72E+23",,Citilink,0,0,0,0,und,EdwardBoy199325,https://twitter.com/EdwardBoy199325/status/1718850886435582431,[],0,netral
Mon Oct 30 04:42:10 +0000 2023,"1,72E+23",,Citilink,0,0,0,0,und,EdwardBoy199325,https://twitter.com/EdwardBoy199325/status/1718850758349910054,[],0,netral
Mon Oct 30 04:16:07 +0000 2023,"1,72E+23",pantun citilink aja deh kalo karaoke gini jd gak tidur,Citilink,0,0,0,2,in,mentalcengeng,https://twitter.com/mentalcengeng/status/1718844203223208292,"['pantun', 'citilink', 'aja', 'deh', 'kalo', 'karaoke', 'gini', 'jd', 'gak', 'tidur']",1,positif
Mon Oct 30 03:52:32 +0000 2023,"1,72E+23",gua citilink dapet panik nya doang kalo landing kaya anter akhiraf,Citilink,0,1,0,0,in,arlertfs,https://twitter.com/arlertfs/status/1718838267750371552,"['gua', 'citilink', 'dapet', 'panik', 'nya', 'doang', 'kalo', 'landing', 'kaya', 'anter', 'akhiraf']",-5,negatif
Mon Oct 30 03:06:06 +0000 2023,"1,72E+23",citilink airasia lion superairjet batik malaysia airlines kedepan nambah maskapai rute,Citilink,0,0,0,0,in,inkaserata,https://twitter.com/inkaserata/status/1718826582234767758,"['citilink', 'airasia', 'lion', 'superairjet', 'batik', 'malaysia', 'airlines', 'kedepan', 'nambah', 'maskapai', 'rute']",1,positif
Mon Oct 30 02:18:17 +0000 2023,"1,72E+23",emang lucu sih citilink lg turbulance aja sempet sempetnya pantun,Citilink,0,0,0,0,in,fckmm666,https://twitter.com/fckmm666/status/1718814549506396497,"['emang', 'lucu', 'sih', 'citilink', 'lg', 'turbulance', 'aja', 'sempet', 'sempetnya', 'pantun']",2,positif
Mon Oct 30 02:08:12 +0000 2023,"1,72E+23",huehehehehe harga klen,Citilink,0,0,0,0,in,filosofi_umbi,https://twitter.com/filosofi_umbi/status/1718812013080780908,"['huehehehehe', 'harga', 'klen']",3,positif
Mon Oct 30 01:20:03 +0000 2023,"1,72E+23",citilink lucu banget reschedule pagi jam sore,Citilink,0,0,0,0,in,iluition,https://twitter.com/iluition/status/1718799894549610996,"['citilink', 'lucu', 'banget', 'reschedule', 'pagi', 'jam', 'sore']",0,netral
Mon Oct 30 01:01:06 +0000 2023,"1,72E+22",citilink,Citilink,0,1,0,0,in,monkeyspinkie,https://twitter.com/monkeyspinkie/status/1718795128142450760,['citilink'],0,netral
Mon Oct 30 00:16:33 +0000 2023,"1,72E+23",min klo info kehilangan barang gimana,Citilink,0,0,0,0,in,ady_cahyadi,https://twitter.com/ady_cahyadi/status/1718783913458569307,"['min', 'klo', 'info', 'kehilangan', 'barang', 'gimana']",-7,negatif
Sun Oct 29 23:29:42 +0000 2023,"1,72E+23",pengawasan lini cargo bandar udara mutiara sis al jufri kedatangan citilink aruda indonesia batik air jakarta domestik masuk nener koli denpasar penerima rifal palu,Citilink,0,0,0,3,in,BKIPMPalu,https://twitter.com/BKIPMPalu/status/1718772126583521397,"['pengawasan', 'lini', 'cargo', 'bandar', 'udara', 'mutiara', 'sis', 'al', 'jufri', 'kedatangan', 'citilink', 'aruda', 'indonesia', 'batik', 'air', 'jakarta', 'domestik', 'masuk', 'nener', 'koli', 'denpasar', 'penerima', 'rifal', 'palu']",-6,negatif
Sun Oct 29 21:57:14 +0000 2023,"1,72E+23",tetep citilink sih hehe,Citilink,0,0,0,0,in,gakadadihatinya,https://twitter.com/gakadadihatinya/status/1718748855314039032,"['tetep', 'citilink', 'sih', 'hehe']",0,netral
Sun Oct 29 17:03:07 +0000 2023,"1,72E+23",tim pantun citilink jelek suara yg nyanyi,Citilink,0,0,0,1,in,PilahPilihPilah,https://twitter.com/PilahPilihPilah/status/1718674839962308901,"['tim', 'pantun', 'citilink', 'jelek', 'suara', 'yg', 'nyanyi']",-7,negatif
Sun Oct 29 16:36:48 +0000 2023,"1,72E+23",tiket pesawat desember tp udah dapet notif jam terbang mundur tuh lucu sih lo citilink,Citilink,0,1,0,0,in,piecemeodd,https://twitter.com/piecemeodd/status/1718668216296407056,"['tiket', 'pesawat', 'desember', 'tp', 'udah', 'dapet', 'notif', 'jam', 'terbang', 'mundur', 'tuh', 'lucu', 'sih', 'lo', 'citilink']",0,netral
Sun Oct 29 15:54:46 +0000 2023,"1,72E+23",keren citilink anter makanan skrg,Citilink,0,0,0,0,in,anhdmhs,https://twitter.com/anhdmhs/status/1718657636189851951,"['keren', 'citilink', 'anter', 'makanan', 'skrg']",3,positif
Sun Oct 29 15:49:49 +0000 2023,"1,72E+23",citilink naek air asia,Citilink,0,0,0,0,in,Ruasjar1,https://twitter.com/Ruasjar1/status/1718656390762537347,"['citilink', 'naek', 'air', 'asia']",-1,negatif
Sun Oct 29 15:44:11 +0000 2023,"1,72E+23",tp serius pramugari citilink tuh salah jobdesknya emang bikin pantun udah templatenya ya,Citilink,0,0,0,0,in,moonsbery,https://twitter.com/moonsbery/status/1718654974559936607,"['tp', 'serius', 'pramugari', 'citilink', 'tuh', 'salah', 'jobdesknya', 'emang', 'bikin', 'pantun', 'udah', 'templatenya', 'ya']",-5,negatif
Sun Oct 29 15:31:53 +0000 2023,"1,72E+23",tim pantun citilink tim karaoke air asia tt sipalingbariatrik,Citilink,69,205,313,7277,in,kegblgnunfaedh,https://twitter.com/kegblgnunfaedh/status/1718651877305520439,"['tim', 'pantun', 'citilink', 'tim', 'karaoke', 'air', 'asia', 'tt', 'sipalingbariatrik']",-11,negatif
Sun Oct 29 15:26:01 +0000 2023,"1,72E+23",citilink aneh bgt ga sih flight maret udah reschedule skrg,Citilink,0,1,0,0,in,gaallss,https://twitter.com/gaallss/status/1718650402542076288,"['citilink', 'aneh', 'bgt', 'ga', 'sih', 'flight', 'maret', 'udah', 'reschedule', 'skrg']",0,netral
Sun Oct 29 14:40:27 +0000 2023,"1,72E+23",citilink kalo checkin online gabisa milih duduk sih,Citilink,0,1,0,2,in,youdoyou321,https://twitter.com/youdoyou321/status/1718638934484562038,"['citilink', 'kalo', 'checkin', 'online', 'gabisa', 'milih', 'duduk', 'sih']",-2,negatif
Sun Oct 29 14:20:03 +0000 2023,"1,72E+23",total penerbangan bandara kertajati dioperasikan maskapai airasia super air jet citilink indonesia,Citilink,0,0,0,1,in,kompascom,https://twitter.com/kompascom/status/1718633799683305982,"['total', 'penerbangan', 'bandara', 'kertajati', 'dioperasikan', 'maskapai', 'airasia', 'super', 'air', 'jet', 'citilink', 'indonesia']",3,positif
Sun Oct 29 14:19:16 +0000 2023,"1,72E+22",citilink airbus kecuali cargonya,Citilink,0,1,1,1,in,RikinonK,https://twitter.com/RikinonK/status/1718633603440275533,"['citilink', 'airbus', 'kecuali', 'cargonya']",0,netral
Sun Oct 29 13:56:58 +0000 2023,"1,72E+22",tny flight kul cgk free bagasi gak ya,Citilink,0,0,0,0,in,Bobamilkteeaa,https://twitter.com/Bobamilkteeaa/status/1718627991713206706,"['tny', 'flight', 'kul', 'cgk', 'free', 'bagasi', 'gak', 'ya']",7,positif
Sun Oct 29 12:38:17 +0000 2023,"1,72E+22",citilink buru ngabarin penerbangan gue udah delaynya,Citilink,0,0,0,0,in,Rizkamanda,https://twitter.com/Rizkamanda/status/1718608191200899570,"['citilink', 'buru', 'ngabarin', 'penerbangan', 'gue', 'udah', 'delaynya']",-2,negatif
Sun Oct 29 12:34:19 +0000 2023,"1,72E+23",pelita air gt gt citilink,Citilink,0,0,0,0,in,lizaelaloui2,https://twitter.com/lizaelaloui2/status/1718607192583233642,"['pelita', 'air', 'gt', 'gt', 'citilink']",1,positif
Sun Oct 29 12:00:01 +0000 2023,"1,72E+23",citilink pas landing serem banget ampe trauma,Citilink,0,0,0,0,in,xiekeyoun,https://twitter.com/xiekeyoun/status/1718598560319693228,"['citilink', 'pas', 'landing', 'serem', 'banget', 'ampe', 'trauma']",-2,negatif
Sun Oct 29 11:07:54 +0000 2023,"1,72E+23",fore citilink,Citilink,0,0,0,3,en,stvrlight09,https://twitter.com/stvrlight09/status/1718585446056505589,"['fore', 'citilink']",0,netral
Sun Oct 29 01:05:38 +0000 2023,"1,72E+23",ngerinya pesawat citilink masuk kantong,Citilink,0,1,0,0,in,idabdulmaj,https://twitter.com/idabdulmaj/status/1718433881047884207,"['ngerinya', 'pesawat', 'citilink', 'masuk', 'kantong']",-5,negatif
Sun Oct 29 00:33:28 +0000 2023,"1,72E+23",wkwkwk canda deng citilink kalo masuk kantong jg pake citilink wkwkwk,Citilink,0,1,0,0,in,HarusDiet,https://twitter.com/HarusDiet/status/1718425783042203737,"['wkwkwk', 'canda', 'deng', 'citilink', 'kalo', 'masuk', 'kantong', 'jg', 'pake', 'citilink', 'wkwkwk']",1,positif
Sat Oct 28 23:49:10 +0000 2023,"1,72E+23",merger citilink pelita air,Citilink,0,0,0,1,in,kompasiana,https://twitter.com/kompasiana/status/1718414636872351812,"['merger', 'citilink', 'pelita', 'air']",4,positif
Sat Oct 28 22:04:56 +0000 2023,"1,72E+23",aman mbeb udah booking superjet citilink,Citilink,0,0,0,0,in,gayatrimayang,https://twitter.com/gayatrimayang/status/1718388406143914272,"['aman', 'mbeb', 'udah', 'booking', 'superjet', 'citilink']",2,positif
Sat Oct 28 19:29:30 +0000 2023,"1,72E+23",so many buses but making loss up to cr drivers and conductor are not paid for months always in doubt of huge corruption,Citilink,0,0,0,0,en,MALEGAONKARSACH,https://twitter.com/MALEGAONKARSACH/status/1718349289456623899,"['so', 'many', 'buses', 'but', 'making', 'loss', 'up', 'to', 'cr', 'drivers', 'and', 'conductor', 'are', 'not', 'paid', 'for', 'months', 'always', 'in', 'doubt', 'of', 'huge', 'corruption']",0,netral
